**** All Elevator Calls (time,src,dest,state,elev dt) stage 8 ****
Elevator call,399.94909007969295,-1,36,3,7, Done, dt, 168.05090992030705
Elevator call,400.2358983059046,-5,77,3,9, Done, dt, 164.76410169409542
Elevator call,403.08087087207764,-6,60,3,9, Done, dt, 132.91912912792236
Elevator call,420.90267429546566,-3,12,3,7, Done, dt, 104.09732570453434
Elevator call,424.97730311249506,71,0,3,1, Done, dt, 211.02269688750494
Elevator call,431.638137321645,-6,87,3,1, Done, dt, 411.361862678355
Elevator call,438.369875408335,-3,-4,3,4, Done, dt, 22.63012459166498
Elevator call,440.91040561273644,-7,-2,3,6, Done, dt, 28.08959438726356
Elevator call,442.48024316783403,38,58,3,8, Done, dt, 419.51975683216597
Elevator call,445.22554369489694,-3,17,3,1, Done, dt, 311.77445630510306
Elevator call,447.82100185917807,82,10,2,2
Elevator call,448.37219431241874,-9,31,3,7, Done, dt, 106.62780568758126
Elevator call,448.5527280150875,-7,0,3,6, Done, dt, 32.447271984912504
Elevator call,449.6414067161206,-5,0,3,3, Done, dt, 26.358593283879372
Elevator call,458.57493472839155,0,75,3,7, Done, dt, 149.42506527160845
Elevator call,464.05052587172395,-8,98,3,1, Done, dt, 445.94947412827605
Elevator call,467.1243025576689,-9,27,3,7, Done, dt, 75.8756974423311
Elevator call,471.18462320429603,-8,10,3,7, Done, dt, 42.81537679570397
Elevator call,473.82402016162405,-6,-7,3,2, Done, dt, 374.17597983837595
Elevator call,486.18831609784525,32,71,3,9, Done, dt, 65.81168390215475
Elevator call,494.2575701969208,-6,-9,3,4, Done, dt, 25.742429803079176
Elevator call,499.06404009518997,-9,-5,3,4, Done, dt, 34.93595990481003
Elevator call,505.42918834826446,-5,41,3,6, Done, dt, 125.57081165173554
Elevator call,505.5712470512408,-2,93,3,1, Done, dt, 381.4287529487592
Elevator call,507.896243493429,0,14,3,6, Done, dt, 1012.103756506571
Elevator call,508.3883648726937,-5,67,3,8, Done, dt, 372.6116351273063
Elevator call,508.4388147995692,-6,-3,3,6, Done, dt, 47.56118520043083
Elevator call,510.15095690679004,-5,21,3,7, Done, dt, 248.84904309320996
Elevator call,512.7410981451851,-2,86,3,8, Done, dt, 407.2589018548149
Elevator call,513.3688940199656,-5,57,3,6, Done, dt, 143.63110598003436
Elevator call,524.1069739806394,30,57,3,1, Done, dt, 293.8930260193606
Elevator call,530.1742255496574,-1,68,3,7, Done, dt, 312.8257744503426
Elevator call,530.5850250585272,-1,62,3,7, Done, dt, 299.4149749414728
Elevator call,530.7421165835376,-2,-6,3,2, Done, dt, 29.25788341646239
Elevator call,531.7404459344334,-9,40,3,7, Done, dt, 267.2595540655666
Elevator call,537.0715274709094,15,90,3,1, Done, dt, 327.92847252909064
Elevator call,543.7683458853232,-6,8,3,5, Done, dt, 41.23165411467676
Elevator call,554.6943397633177,-5,27,3,5, Done, dt, 50.30566023668234
Elevator call,556.8993874391524,0,19,3,6, Done, dt, 42.100612560847594
Elevator call,557.5557041789998,0,38,3,1, Done, dt, 240.4442958210002
Elevator call,559.8911163663106,-4,20,3,1, Done, dt, 209.1088836336894
Elevator call,562.5015578609957,-1,34,3,1, Done, dt, 223.49844213900428
Elevator call,570.72332239395,-1,64,3,6, Done, dt, 385.27667760605004
Elevator call,573.8367444751809,-2,-9,3,6, Done, dt, 229.16325552481908
Elevator call,574.4289443621799,-1,53,3,6, Done, dt, 350.5710556378201
Elevator call,579.4289603377472,0,-9,3,4, Done, dt, 54.571039662252815
Elevator call,579.4300589184306,-5,-8,3,4, Done, dt, 43.56994108156937
Elevator call,582.4748234204005,-2,16,3,6, Done, dt, 255.52517657959947
Elevator call,584.3936094971903,-1,48,3,6, Done, dt, 325.60639050280975
Elevator call,587.5065401456161,0,59,3,6, Done, dt, 353.4934598543839
Elevator call,589.3301865038677,-4,46,3,6, Done, dt, 298.6698134961323
Elevator call,590.6208993932232,-6,100,3,1, Done, dt, 341.3791006067768
Elevator call,591.0975410397571,69,-6,3,2, Done, dt, 164.90245896024294
Elevator call,591.5126537716858,-6,47,3,6, Done, dt, 307.4873462283142
Elevator call,591.6646715252255,11,-9,3,6, Done, dt, 211.33532847477454
Elevator call,593.1685913886549,-8,59,3,6, Done, dt, 347.83140861134507
Elevator call,615.2556147628397,46,-3,3,9, Done, dt, 71.74438523716026
Elevator call,620.2579900542485,0,85,3,8, Done, dt, 288.74200994575153
Elevator call,620.952509806021,-9,0,3,7, Done, dt, 117.047490193979
Elevator call,623.0223448856957,-8,-6,3,7, Done, dt, 101.9776551143043
Elevator call,623.5552751023249,-2,-3,3,7, Done, dt, 55.44472489767509
Elevator call,623.6992665911678,-1,40,3,7, Done, dt, 175.30073340883223
Elevator call,626.5389500501055,-3,42,3,7, Done, dt, 183.46104994989446
Elevator call,627.5033706858799,-9,24,3,7, Done, dt, 143.49662931412013
Elevator call,635.7897844410584,11,83,3,9, Done, dt, 126.21021555894163
Elevator call,645.5114707776538,-1,44,3,6, Done, dt, 230.4885292223462
Elevator call,647.6019128697508,-7,21,3,4, Done, dt, 50.39808713024922
Elevator call,648.3122718675629,0,99,3,1, Done, dt, 272.6877281324371
Elevator call,667.5999958141826,-8,-7,3,4, Done, dt, 158.40000418581735
Elevator call,675.5144664954673,0,-1,3,3, Done, dt, 12.485533504532668
Elevator call,679.5895248054915,-7,10,3,4, Done, dt, 173.41047519450854
Elevator call,680.0181347335647,0,56,2,9
Elevator call,680.2298063486398,-8,18,3,4, Done, dt, 190.77019365136016
Elevator call,688.1143086691975,40,15,3,4, Done, dt, 73.8856913308025
Elevator call,689.1432791543316,-7,60,3,9, Done, dt, 379.8567208456684
Elevator call,695.0796471237577,89,-4,3,1, Done, dt, 342.9203528762423
Elevator call,695.4237523147347,98,-7,3,1, Done, dt, 376.57624768526534
Elevator call,696.489335397915,-4,23,3,9, Done, dt, 272.51066460208494
Elevator call,703.881682733766,-1,58,3,9, Done, dt, 354.11831726623404
Elevator call,705.1407577731113,0,82,2,9
Elevator call,705.5274932543261,21,-1,3,9, Done, dt, 119.47250674567385
Elevator call,708.981552127932,-2,30,3,4, Done, dt, 184.018447872068
Elevator call,717.1956642927394,93,-4,3,1, Done, dt, 320.80433570726063
Elevator call,717.7965298809615,-9,61,3,9, Done, dt, 362.20347011903846
Elevator call,727.6758894316686,-5,0,3,1, Done, dt, 413.32411056833143
Elevator call,728.499323661546,-4,57,3,8, Done, dt, 122.50067633845401
Elevator call,733.0505280207608,-2,19,3,8, Done, dt, 49.949471979239206
Elevator call,741.8722441091284,-4,67,3,8, Done, dt, 541.1277558908716
Elevator call,744.975962002575,38,2,3,7, Done, dt, 141.024037997425
Elevator call,749.8657280601287,-8,-1,3,3, Done, dt, 28.13427193987127
Elevator call,758.4490750208467,-3,-2,3,8, Done, dt, 365.55092497915325
Elevator call,762.2945288266701,-7,7,3,8, Done, dt, 390.7054711733299
Elevator call,765.1796993620308,-7,28,3,5, Done, dt, 55.82030063796924
Elevator call,768.9310981605672,53,88,3,8, Done, dt, 163.06890183943278
Elevator call,775.7804832433483,-6,81,3,9, Done, dt, 335.21951675665173
Elevator call,777.0797168382923,53,81,3,9, Done, dt, 333.92028316170774
Elevator call,781.7375130869042,-2,42,3,8, Done, dt, 446.2624869130958
Elevator call,787.8154398680457,-6,27,3,8, Done, dt, 405.1845601319543
Elevator call,789.2940003734968,-1,74,3,8, Done, dt, 2296.7059996265034
Elevator call,790.84999807964,-7,52,3,7, Done, dt, 245.15000192035995
Elevator call,793.7757239212833,-7,-5,3,9, Done, dt, 99.22427607871668
Elevator call,799.8678032751129,-6,99,3,1, Done, dt, 525.1321967248871
Elevator call,809.0059078799528,-5,-3,3,9, Done, dt, 105.99409212004718
Elevator call,818.5716721258577,-8,3,3,2, Done, dt, 89.42832787414227
Elevator call,819.0973959909869,30,89,3,9, Done, dt, 316.9026040090131
Elevator call,822.1388045776276,-5,55,3,9, Done, dt, 223.86119542237236
Elevator call,827.0483922867262,91,-4,3,1, Done, dt, 210.9516077132738
Elevator call,833.2953788491847,41,0,3,2, Done, dt, 608.7046211508153
Elevator call,833.6807039214751,-1,98,3,1, Done, dt, 480.31929607852487
Elevator call,836.3100863645074,0,97,3,1, Done, dt, 466.68991363549264
Elevator call,840.9085198183803,10,50,3,9, Done, dt, 192.09148018161966
Elevator call,849.1185427699573,-7,-4,3,7, Done, dt, 96.88145723004266
Elevator call,851.8260477246714,-8,97,3,1, Done, dt, 451.1739522753286
Elevator call,854.1199582715301,-7,74,3,9, Done, dt, 242.8800417284699
Elevator call,858.5727486699326,55,-1,3,2, Done, dt, 292.4272513300674
Elevator call,859.4091706403293,-9,28,3,4, Done, dt, 180.5908293596707
Elevator call,863.6615831859367,-8,-9,3,7, Done, dt, 69.3384168140633
Elevator call,865.092482993349,-4,40,3,9, Done, dt, 132.907517006651
Elevator call,869.6484007605196,3,42,3,9, Done, dt, 139.35159923948038
Elevator call,871.0751116159759,-6,8,3,7, Done, dt, 111.92488838402414
Elevator call,871.1514322455221,97,-3,3,1, Done, dt, 155.84856775447793
Elevator call,881.7224099153852,-5,-1,3,2, Done, dt, 345.27759008461476
Elevator call,891.7829186868805,-8,2,3,7, Done, dt, 78.21708131311948
Elevator call,902.6902755398198,-3,5,3,4, Done, dt, 94.30972446018018
Elevator call,905.7125010362058,-1,48,3,9, Done, dt, 116.28749896379418
Elevator call,909.644810683128,-2,27,3,4, Done, dt, 119.35518931687204
Elevator call,917.921440920651,25,-6,3,7, Done, dt, 228.07855907934902
Elevator call,920.9559777501229,-9,-5,3,4, Done, dt, 56.044022249877116
Elevator call,921.3280124845719,-3,22,3,7, Done, dt, 78.6719875154281
Elevator call,933.7495734890487,-9,48,3,1, Done, dt, 261.25042651095134
Elevator call,943.209730896117,97,-6,3,1, Done, dt, 541.790269103883
Elevator call,946.595026362445,63,-1,3,1, Done, dt, 183.40497363755503
Elevator call,946.775779901455,-7,-3,3,1, Done, dt, 172.22422009854495
Elevator call,948.3431624386573,0,-8,3,1, Done, dt, 135.65683756134274
Elevator call,949.8446878410363,0,30,3,1, Done, dt, 226.15531215896374
Elevator call,958.3487960758603,83,-3,3,1, Done, dt, 2097.6512039241397
Elevator call,959.3376168171872,-4,83,3,8, Done, dt, 379.66238318281285
Elevator call,971.0406469714588,-4,-5,3,1, Done, dt, 77.95935302854116
Elevator call,975.3682526243218,90,-6,3,1, Done, dt, 509.6317473756782
Elevator call,977.7982491609354,-2,-7,3,8, Done, dt, 121.20175083906463
Elevator call,979.9614792953987,-3,46,3,8, Done, dt, 272.0385207046013
Elevator call,986.5198212785085,-7,22,3,1, Done, dt, 175.48017872149148
Elevator call,991.424273898488,-5,21,3,8, Done, dt, 185.57572610151203
Elevator call,998.2390349216074,80,-3,3,8, Done, dt, 477.7609650783926
Elevator call,1006.7890618724637,0,95,3,1, Done, dt, 274.21093812753634
Elevator call,1009.2854376425349,6,-3,3,8, Done, dt, 44.71456235746507
Elevator call,1010.5360886839251,-2,0,3,8, Done, dt, 125.46391131607493
Elevator call,1014.2904299637148,-5,51,3,4, Done, dt, 144.70957003628519
Elevator call,1021.3167674412655,-5,26,3,4, Done, dt, 102.68323255873452
Elevator call,1026.1747664955665,-7,65,3,2, Done, dt, 286.8252335044335
Elevator call,1042.4397899228302,-8,29,3,9, Done, dt, 265.5602100771698
Elevator call,1043.9427861328584,-2,41,3,5, Done, dt, 57.05721386714163
Elevator call,1046.279460172499,-3,-8,3,7, Done, dt, 41.72053982750094
Elevator call,1049.1955408847932,-6,63,3,6, Done, dt, 287.8044591152068
Elevator call,1049.6119921371421,-6,72,3,9, Done, dt, 331.3880078628579
Elevator call,1050.1478225185908,-7,48,3,9, Done, dt, 297.85217748140917
Elevator call,1054.9200570972548,-4,6,3,3, Done, dt, 27.079942902745188
Elevator call,1058.3425382177916,-6,86,3,1, Done, dt, 187.65746178220843
Elevator call,1061.3497891856125,-1,51,3,6, Done, dt, 243.6502108143875
Elevator call,1064.797344500654,-7,96,3,1, Done, dt, 227.20265549934606
Elevator call,1065.2913198413887,-1,37,3,6, Done, dt, 1751.7086801586113
Elevator call,1068.1600143289822,-5,43,3,8, Done, dt, 170.83998567101776
Elevator call,1072.0940435257985,-6,100,3,1, Done, dt, 263.9059564742015
Elevator call,1080.5822907925076,92,78,3,0, Done, dt, 126.41770920749241
Elevator call,1084.5279393525989,-5,78,3,8, Done, dt, 229.47206064740112
Elevator call,1086.0395030747954,-5,-9,3,6, Done, dt, 117.96049692520455
Elevator call,1086.9564736719517,-7,-8,3,2, Done, dt, 111.0435263280483
Elevator call,1095.2640286436385,-2,63,3,9, Done, dt, 270.73597135636146
Elevator call,1095.6459199869669,-3,-1,3,1, Done, dt, 34.354080013033126
Elevator call,1097.8440098951423,10,-6,3,6, Done, dt, 93.15599010485766
Elevator call,1099.301027638211,82,16,3,2, Done, dt, 316.69897236178895
Elevator call,1106.7398148506138,0,91,3,1, Done, dt, 162.2601851493862
Elevator call,1107.5208855979677,16,-9,3,2, Done, dt, 101.47911440203234
Elevator call,1107.8036810594135,9,-4,3,6, Done, dt, 61.19631894058648
Elevator call,1116.1994706847267,98,-3,3,1, Done, dt, 335.80052931527325
Elevator call,1117.3441932989656,30,-1,3,1, Done, dt, 323.6558067010344
Elevator call,1119.2896516583055,-2,3,3,2, Done, dt, 121.7103483416945
Elevator call,1127.897552699288,-8,87,3,1, Done, dt, 583.1024473007119
Elevator call,1129.1480142844896,-3,0,3,6, Done, dt, 93.85198571551041
Elevator call,1131.3792177263645,-4,-6,3,6, Done, dt, 59.62078227363554
Elevator call,1132.967464269452,14,78,2,9
Elevator call,1134.4293967139304,-6,49,2,7
Elevator call,1140.7672112891369,-4,1,3,1, Done, dt, 433.23278871086313
Elevator call,1146.0585977518958,68,-6,3,9, Done, dt, 80.94140224810417
Elevator call,1147.245185912589,-6,48,3,7, Done, dt, 338.754814087411
Elevator call,1147.5406805176676,-9,34,3,1, Done, dt, 473.4593194823324
Elevator call,1152.774368572573,64,-4,3,7, Done, dt, 136.22563142742706
Elevator call,1157.4055290464557,-9,87,3,1, Done, dt, 553.5944709535443
Elevator call,1160.2222513229156,20,64,3,7, Done, dt, 41.777748677084446
Elevator call,1161.1285201292303,-1,-2,3,8, Done, dt, 303.8714798707697
Elevator call,1162.9248958580868,-6,-5,3,8, Done, dt, 393.07510414191324
Elevator call,1164.6755917731602,-7,26,3,1, Done, dt, 442.32440822683975
Elevator call,1170.9029971088776,-4,24,2,9
Elevator call,1171.911688693261,-9,49,3,4, Done, dt, 138.0883113067389
Elevator call,1176.0994115135807,0,13,3,3, Done, dt, 63.90058848641934
Elevator call,1179.6101221380727,78,-2,3,8, Done, dt, 285.3898778619273
Elevator call,1180.056382447366,-2,6,3,3, Done, dt, 45.943617552633896
Elevator call,1180.9774709266485,-1,-2,3,3, Done, dt, 31.022529073351507
Elevator call,1181.1434898085204,-4,79,3,7, Done, dt, 340.85651019147963
Elevator call,1182.4856407422205,-7,31,3,8, Done, dt, 469.51435925777946
Elevator call,1185.0049294066503,28,-7,3,8, Done, dt, 334.99507059334974
Elevator call,1185.6615591516652,-5,9,3,8, Done, dt, 404.3384408483348
Elevator call,1186.7659141651516,-6,99,3,1, Done, dt, 613.2340858348484
Elevator call,1194.4816918484162,90,55,2,1
Elevator call,1195.255320106989,96,-6,3,1, Done, dt, 289.7446798930109
Elevator call,1199.2902976507971,55,58,3,1, Done, dt, 22.70970234920287
Elevator call,1201.1040445040928,32,90,3,9, Done, dt, 218.89595549590717
Elevator call,1204.7895686927575,-3,72,3,9, Done, dt, 176.21043130724252
Elevator call,1205.2364000393331,-9,-7,3,7, Done, dt, 149.76359996066685
Elevator call,1208.3813664585552,-2,-8,3,7, Done, dt, 124.61863354144475
Elevator call,1212.0655368067005,0,-5,3,7, Done, dt, 87.93446319329951
Elevator call,1218.8805270458822,59,37,3,5, Done, dt, 40.11947295411778
Elevator call,1219.1610419528652,17,39,3,7, Done, dt, 241.83895804713484
Elevator call,1219.9231943499599,0,90,3,1, Done, dt, 524.0768056500401
Elevator call,1227.3451263913057,1,-3,3,6, Done, dt, 237.6548736086943
Elevator call,1227.8519734753409,47,-6,3,6, Done, dt, 250.14802652465914
Elevator call,1229.5740033141115,-6,-1,3,7, Done, dt, 159.42599668588855
Elevator call,1229.879203417947,-2,25,3,9, Done, dt, 66.12079658205289
Elevator call,1230.646348542733,-2,-8,3,7, Done, dt, 102.353651457267
Elevator call,1235.0174537728853,-8,31,3,9, Done, dt, 83.98254622711465
Elevator call,1241.6592594169601,-8,-9,3,7, Done, dt, 102.34074058303986
Elevator call,1245.6402024104636,-3,-8,3,7, Done, dt, 87.35979758953636
Elevator call,1254.8148951290755,-9,97,3,1, Done, dt, 534.1851048709245
Elevator call,1258.3955944109046,-4,12,3,7, Done, dt, 168.60440558909545
Elevator call,1261.2765303635751,-6,-9,3,7, Done, dt, 82.72346963642485
Elevator call,1261.9566642321165,-2,-8,3,7, Done, dt, 71.04333576788349
Elevator call,1265.235282049865,-5,42,3,7, Done, dt, 207.76471795013504
Elevator call,1268.243941013624,-7,-8,3,7, Done, dt, 64.75605898637605
Elevator call,1269.8971795005036,-8,85,3,1, Done, dt, 419.1028204994964
Elevator call,1271.6412097283428,30,-4,3,7, Done, dt, 333.3587902716572
Elevator call,1272.1723301319107,0,54,3,7, Done, dt, 226.8276698680893
Elevator call,1274.6087319866829,-4,-6,3,7, Done, dt, 36.39126801331713
Elevator call,1274.9782991361408,-9,33,2,2
Elevator call,1276.7214782171718,-9,88,3,1, Done, dt, 445.2785217828282
Elevator call,1277.8913011779641,-3,-8,3,7, Done, dt, 55.108698822035876
Elevator call,1278.2602187639138,-4,8,3,4, Done, dt, 197.73978123608617
Elevator call,1279.1510214108412,-2,15,3,3, Done, dt, 95.84897858915883
Elevator call,1285.0274585335135,7,21,3,3, Done, dt, 102.97254146648652
Elevator call,1285.9309941308798,-2,-9,3,3, Done, dt, 47.06900586912025
Elevator call,1287.7202118533498,53,70,3,6, Done, dt, 66.27978814665016
Elevator call,1296.03863677028,76,-9,1,3
Elevator call,1299.2887517051354,76,-6,3,9, Done, dt, 221.71124829486462
Elevator call,1300.1769557831474,-5,46,3,4, Done, dt, 243.82304421685262
Elevator call,1300.836281186704,-6,-1,3,3, Done, dt, 46.1637188132961
Elevator call,1307.0927899849708,-3,-1,3,7, Done, dt, 81.90721001502925
Elevator call,1313.057917769506,24,-1,3,4, Done, dt, 77.94208223049395
Elevator call,1313.7646791153716,-8,95,3,1, Done, dt, 464.23532088462844
Elevator call,1314.6547120177497,61,-3,3,4, Done, dt, 1043.3452879822503
Elevator call,1320.3181322673079,70,-6,3,4, Done, dt, 384.6818677326921
Elevator call,1320.8662487199213,-9,-5,3,4, Done, dt, 132.13375128007874
Elevator call,1321.022113831665,-4,-5,3,4, Done, dt, 93.97788616833509
Elevator call,1322.1128310699344,15,74,3,6, Done, dt, 689.8871689300656
Elevator call,1325.0849733245666,17,-1,3,4, Done, dt, 65.91502667543341
Elevator call,1326.5446657180087,-9,28,3,4, Done, dt, 189.45533428199133
Elevator call,1332.174271575912,-8,19,3,4, Done, dt, 164.82572842408808
Elevator call,1333.32877351828,30,-3,3,3, Done, dt, 230.67122648171994
Elevator call,1339.1489406673277,89,-8,3,1, Done, dt, 167.85105933267232
Elevator call,1339.3637905860362,11,9,3,3, Done, dt, 208.6362094139638
Elevator call,1344.9882828199113,-9,41,3,8, Done, dt, 337.0117171800887
Elevator call,1347.2121633392858,-1,13,3,8, Done, dt, 256.7878366607142
Elevator call,1349.5308180250163,2,-7,3,8, Done, dt, 170.4691819749837
Elevator call,1352.4075263630286,0,62,3,2, Done, dt, 218.59247363697136
Elevator call,1352.4657424634215,26,-3,3,8, Done, dt, 123.53425753657848
Elevator call,1353.7323095433728,73,66,3,1, Done, dt, 32.26769045662718
Elevator call,1354.5739699779474,-5,41,3,1, Done, dt, 280.4260300220526
Elevator call,1366.3937752875854,81,46,3,1, Done, dt, 1612.6062247124146
Elevator call,1372.7268942821634,0,-8,3,7, Done, dt, 265.27310571783664
Elevator call,1374.7746243383833,93,100,3,0, Done, dt, 42.22537566161668
Elevator call,1377.493687722938,1,-4,3,7, Done, dt, 227.50631227706208
Elevator call,1386.2912413308834,-6,48,3,9, Done, dt, 248.7087586691166
Elevator call,1388.0809474948549,-6,-8,3,7, Done, dt, 249.91905250514515
Elevator call,1388.8704226989184,63,-4,3,9, Done, dt, 178.12957730108155
Elevator call,1392.391720223848,-1,-2,3,7, Done, dt, 201.6082797761519
Elevator call,1396.8256171749845,-1,92,3,1, Done, dt, 369.1743828250155
Elevator call,1400.0568806811527,-9,84,3,1, Done, dt, 277.94311931884727
Elevator call,1400.141335501355,0,16,3,1, Done, dt, 191.8586644986451
Elevator call,1400.3325047475223,-4,-7,3,1, Done, dt, 95.66749525247769
Elevator call,1402.1237370953575,55,-9,3,9, Done, dt, 151.87626290464254
Elevator call,1403.0169167488018,71,72,3,3, Done, dt, 52.983083251198195
Elevator call,1405.117770387189,-4,-6,3,7, Done, dt, 210.882229612811
Elevator call,1407.4981092474345,0,6,3,7, Done, dt, 269.5018907525655
Elevator call,1412.2886739449248,80,52,3,3, Done, dt, 93.71132605507523
Elevator call,1413.0207109733,0,-7,3,7, Done, dt, 213.97928902669992
Elevator call,1413.7508101029919,-9,17,3,7, Done, dt, 279.24918989700814
Elevator call,1416.3290170652938,-6,6,3,7, Done, dt, 260.6709829347062
