**** All Elevator Calls (time,src,dest,state,elev dt) stage 7 ****
Elevator call,15.749018245415527,0,-6,3,9, Done, dt, 42.25098175458447
Elevator call,29.795724992354963,-4,80,3,9, Done, dt, 353.20427500764504
Elevator call,30.19242759005715,-7,88,3,9, Done, dt, 390.80757240994285
Elevator call,30.71595021642338,-5,74,3,9, Done, dt, 336.2840497835766
Elevator call,36.316621751195726,31,97,3,9, Done, dt, 443.6833782488043
Elevator call,46.331069014906234,-6,70,3,9, Done, dt, 296.66893098509377
Elevator call,52.229924572991195,-4,34,3,9, Done, dt, 194.7700754270088
Elevator call,61.04837839712013,-9,52,3,9, Done, dt, 233.95162160287987
Elevator call,62.31340802643376,-9,92,3,9, Done, dt, 372.68659197356624
Elevator call,62.42923444391522,-4,47,3,9, Done, dt, 217.57076555608478
Elevator call,62.88805493560881,4,74,3,9, Done, dt, 304.1119450643912
Elevator call,66.30025923587709,0,-1,3,8, Done, dt, 12.699740764122907
Elevator call,67.07281282103918,-4,85,3,9, Done, dt, 340.9271871789608
Elevator call,67.39684559916532,-4,80,3,9, Done, dt, 315.6031544008347
Elevator call,72.32053834730914,-1,44,3,9, Done, dt, 194.67946165269086
Elevator call,75.45009626287265,-9,-3,3,9, Done, dt, 54.54990373712735
Elevator call,79.5386026857368,0,-1,3,7, Done, dt, 12.461397314263195
Elevator call,82.00106471150661,-5,94,3,9, Done, dt, 374.9989352884934
Elevator call,85.05084296434165,-4,71,3,9, Done, dt, 268.94915703565835
Elevator call,85.05145915275011,-8,66,3,9, Done, dt, 243.9485408472499
Elevator call,86.4092159125421,-5,-1,3,1, Done, dt, 40.590784087457905
Elevator call,90.2739221800241,27,95,3,9, Done, dt, 377.7260778199759
Elevator call,97.56134129114707,-1,93,3,9, Done, dt, 348.4386587088529
Elevator call,99.09729234442648,-2,47,3,9, Done, dt, 180.90270765557352
Elevator call,100.09528650820425,-5,85,3,9, Done, dt, 307.90471349179575
Elevator call,104.82846934416693,-1,55,3,9, Done, dt, 203.17153065583307
Elevator call,105.17810733609576,-7,96,3,8, Done, dt, 898.8218926639042
Elevator call,106.41201702717126,-3,-1,3,1, Done, dt, 20.58798297282874
Elevator call,114.81417324516474,0,28,3,9, Done, dt, 106.18582675483526
Elevator call,115.21485779705449,-6,47,3,8, Done, dt, 69.78514220294551
Elevator call,132.22282787251766,12,-5,3,1, Done, dt, 50.777172127482345
Elevator call,146.35768340608342,-5,-9,3,7, Done, dt, 28.642316593916576
Elevator call,158.57843474073547,-4,-2,3,2, Done, dt, 2566.4215652592648
Elevator call,159.7248447389004,-3,0,3,2, Done, dt, 47.2751552610996
Elevator call,161.17660060250478,-4,20,3,9, Done, dt, 605.8233993974952
Elevator call,165.7531344344295,0,32,3,7, Done, dt, 92.24686556557049
Elevator call,176.14887504764965,-2,-1,3,2, Done, dt, 19.851124952350347
Elevator call,181.45096466058635,-1,30,2,7
Elevator call,186.51782449175312,-4,51,3,6, Done, dt, 79.48217550824688
Elevator call,195.15148933880414,44,83,3,9, Done, dt, 200.84851066119586
Elevator call,198.24467886016964,0,9,3,7, Done, dt, 26.755321139830357
